node	British Empire	French Empire	Non-colonial	Portugese Empire	Russian Empire	Spainish Empire
n379379	0.9999999997425872	4.095679915169777e-11	1.5920978699322456e-10	3.016875150401748e-12	3.43031303068562e-11	1.9926447514596045e-11
n380	0.9999964219525814	5.693002284053876e-07	2.2130204873025827e-06	4.193461764023271e-08	4.768141144620195e-07	2.769779708455868e-07
n381	0.9999988819138734	1.1047211662730285e-06	9.83031235950331e-09	1.862751519159978e-10	2.118026265771387e-09	1.2303465847545085e-09
n382382	0.9999999860429937	2.2206891169383497e-09	8.632398591017332e-09	1.6357581530834043e-10	1.8599253293014206e-09	1.0804175631745469e-09
DQ837383	1.0	0.0	0.0	0.0	0.0	0.0
KX148184	1.0	0.0	0.0	0.0	0.0	0.0
DQ837444	1.0	0.0	0.0	0.0	0.0	0.0
DQ837439	1.0	0.0	0.0	0.0	0.0	0.0
DQ837438	1.0	0.0	0.0	0.0	0.0	0.0
DQ837433	1.0	0.0	0.0	0.0	0.0	0.0
DQ837419	1.0	0.0	0.0	0.0	0.0	0.0
DQ837411	1.0	0.0	0.0	0.0	0.0	0.0
DQ837473	1.0	0.0	0.0	0.0	0.0	0.0
n384384	0.9999993191506362	1.0832761568323076e-07	4.211092381365222e-07	7.979405095758377e-09	9.072916813797099e-08	5.2703936660141804e-08
n386386	0.9999982174069892	2.836269663724417e-07	1.102532774695055e-06	2.0891943817767358e-08	2.3755012568185235e-07	1.3799119990338111e-07
DQ837434	1.0	0.0	0.0	0.0	0.0	0.0
KX148180	1.0	0.0	0.0	0.0	0.0	0.0
DQ837442	1.0	0.0	0.0	0.0	0.0	0.0
DQ837435	1.0	0.0	0.0	0.0	0.0	0.0
DQ837448	1.0	0.0	0.0	0.0	0.0	0.0
DQ837397	1.0	0.0	0.0	0.0	0.0	0.0
n390390	1.2420305009754512e-05	3.4514677793756617e-06	0.9999793040150652	2.5423489119459436e-07	2.890756881349969e-06	1.679220373137913e-06
MK760691	0.0	0.0	1.0	0.0	0.0	0.0
n409	2.2995204756764432e-07	6.390117491944514e-08	0.9999996168303347	4.706956370831486e-09	5.3520059560906205e-08	3.1089426774713226e-08
n410410	4.129536465940563e-08	1.1475533044282624e-08	0.9999999311894319	8.452870145121012e-10	9.611266346782945e-09	5.583117129391968e-09
n439439	0.0	0.0	1.0	0.0	0.0	0.0
KP723600	0.0	0.0	1.0	0.0	0.0	0.0
KF155000	0.0	0.0	1.0	0.0	0.0	0.0
JX524176	0.0	0.0	1.0	0.0	0.0	0.0
JX524178	0.0	0.0	1.0	0.0	0.0	0.0
KP723609	0.0	0.0	1.0	0.0	0.0	0.0
KP723606	0.0	0.0	1.0	0.0	0.0	0.0
MK760760	0.0	0.0	1.0	0.0	0.0	0.0
MK760747	0.0	0.0	1.0	0.0	0.0	0.0
n460460	0.9941590594295543	0.00011853656450686168	0.0055567222755854235	8.731389793598245e-06	9.927954816713835e-05	5.767079239273261e-05
n485	0.16082287804122514	0.0005734002516323737	0.837802267478839	4.2236456943430854e-05	0.000480246152991758	0.0002789716183682322
DQ194890	0.0	0.0	1.0	0.0	0.0	0.0
n493	0.9999595841382125	3.1656392867850956e-06	3.28256253060969e-05	2.3317527379491766e-07	2.651300224059089e-06	1.5401216968554724e-06
DQ489858	1.0	0.0	0.0	0.0	0.0	0.0
KY553256	1.0	0.0	0.0	0.0	0.0	0.0
HM179507	1.0	0.0	0.0	0.0	0.0	0.0
n516516	0.9996735307631757	4.337556340113344e-05	0.00016861285217614741	5.704866616296032e-05	3.632893300369977e-05	2.1103222080217806e-05
n535535	0.9997573259408608	3.861102720531665e-05	0.0001500920797516289	2.8473755848109184e-06	3.233841715214369e-05	1.8785159445334367e-05
n546	0.9999692599379463	4.89102758117195e-06	1.901270923787108e-05	3.602735677427119e-07	4.0964516621386075e-06	2.379600004813993e-06
n549	0.9988121771844134	0.00018899351679450385	0.0007346677854448046	1.3921315472809284e-05	0.00015829041014899352	9.19497877254065e-05
n553	1.0	0.0	0.0	0.0	0.0	0.0
KF831554	1.0	0.0	0.0	0.0	0.0	0.0
n554	0.9999907770835548	1.467451512657782e-06	5.704367294650749e-06	1.0809238257307374e-07	1.2290555292249761e-06	7.13949726352833e-07
KF831555	1.0	0.0	0.0	0.0	0.0	0.0
HM179506	1.0	0.0	0.0	0.0	0.0	0.0
KY553282	1.0	0.0	0.0	0.0	0.0	0.0
KT336433	1.0	0.0	0.0	0.0	0.0	0.0
KY553272	1.0	0.0	0.0	0.0	0.0	0.0
n563	0.0	1.0	0.0	0.0	0.0	0.0
KT119717	0.0	1.0	0.0	0.0	0.0	0.0
n564	5.187803339434957e-09	0.9999999871931763	5.604008530796377e-09	1.0619067861090056e-10	1.2074323610236656e-09	7.013889797851479e-10
n565565	2.1608274400926203e-09	0.9999999946656927	2.334185514668499e-09	4.423061500428477e-11	5.029205632995193e-10	2.9214302365274107e-10
KT119729	0.0	1.0	0.0	0.0	0.0	0.0
n566566	1.5769446064835093e-13	0.9999999999996109	1.7034591423601362e-13	3.2278944851545277e-15	3.6702508264650294e-14	2.1320229321561535e-14
n567	6.115267669273021e-10	0.99999999849036	6.60588113011275e-10	1.2517521987603556e-11	1.4232945231509557e-10	8.267817939551408e-11
KT119750	0.0	1.0	0.0	0.0	0.0	0.0
KT119735	0.0	1.0	0.0	0.0	0.0	0.0
KT119725	0.0	1.0	0.0	0.0	0.0	0.0
n568	7.598471765841681e-12	0.999999999981242	8.20807918316929e-12	1.5553536254679617e-13	1.768502023710321e-12	1.0273104069419915e-12
n568568	2.4059227475185636e-09	0.9999999940606408	2.5989442388923716e-09	4.924754323324554e-11	5.599651323315753e-10	3.252798132297209e-10
KT119701	0.0	1.0	0.0	0.0	0.0	0.0
KT119693	0.0	1.0	0.0	0.0	0.0	0.0
n569569	1.475056194741087e-15	0.9999999999999964	1.5933964643373374e-15	3.01933608620232e-17	3.4331112174595266e-16	1.994270198507367e-16
KT119723	0.0	1.0	0.0	0.0	0.0	0.0
KT119733	0.0	1.0	0.0	0.0	0.0	0.0
KT119724	0.0	1.0	0.0	0.0	0.0	0.0
n570570	0.0	1.0	0.0	0.0	0.0	0.0
KT119677	0.0	1.0	0.0	0.0	0.0	0.0
KT119705	0.0	1.0	0.0	0.0	0.0	0.0
KT119668	0.0	1.0	0.0	0.0	0.0	0.0
n571571	0.0	1.0	0.0	0.0	0.0	0.0
KT119726	0.0	1.0	0.0	0.0	0.0	0.0
KT119695	0.0	1.0	0.0	0.0	0.0	0.0
KT119690	0.0	1.0	0.0	0.0	0.0	0.0
EU853590	0.0	1.0	0.0	0.0	0.0	0.0
KT119721	0.0	1.0	0.0	0.0	0.0	0.0
KT119716	0.0	1.0	0.0	0.0	0.0	0.0
KT119722	0.0	1.0	0.0	0.0	0.0	0.0
n573573	9.04638026001276e-09	0.9999999776677349	9.772149951131559e-09	1.8517302910862474e-10	2.1054946692051715e-09	1.223067068307554e-09
KT119745	0.0	1.0	0.0	0.0	0.0	0.0
KT119670	0.0	1.0	0.0	0.0	0.0	0.0
KT119667	0.0	1.0	0.0	0.0	0.0	0.0
KT119694	0.0	1.0	0.0	0.0	0.0	0.0
KT119688	0.0	1.0	0.0	0.0	0.0	0.0
KT119707	0.0	1.0	0.0	0.0	0.0	0.0
KT119706	0.0	1.0	0.0	0.0	0.0	0.0
KT119665	0.0	1.0	0.0	0.0	0.0	0.0
KT119663	0.0	1.0	0.0	0.0	0.0	0.0
KT119652	0.0	1.0	0.0	0.0	0.0	0.0
KT119647	0.0	1.0	0.0	0.0	0.0	0.0
n579579	0.0	1.0	0.0	0.0	0.0	0.0
n580	4.050228150682762e-15	0.99999999999999	4.375168375324341e-15	8.290531612495943e-17	9.426680655932594e-16	5.475892597759652e-16
KT119642	0.0	1.0	0.0	0.0	0.0	0.0
KT119634	0.0	1.0	0.0	0.0	0.0	0.0
KT119646	0.0	1.0	0.0	0.0	0.0	0.0
KT119643	0.0	1.0	0.0	0.0	0.0	0.0
KT119645	0.0	1.0	0.0	0.0	0.0	0.0
KT119635	0.0	1.0	0.0	0.0	0.0	0.0
n586	0.9999921788494488	1.2444174800545008e-06	4.837376280414248e-06	9.166371028515358e-08	1.0422546646992715e-06	6.054384158877956e-07
n619	0.999999999999997	4.85918037087453e-16	1.8888935891643793e-15	3.5792690773987556e-17	4.0697784112475576e-16	2.364105700630795e-16
n629629	0.9999999999980438	3.112434681182464e-13	1.2098846502888895e-12	2.2926173532578723e-14	2.606801670334014e-13	1.514272785025974e-13
n630630	1.0	0.0	0.0	0.0	0.0	0.0
LC029895	1.0	0.0	0.0	0.0	0.0	0.0
LC029891	1.0	0.0	0.0	0.0	0.0	0.0
LC029892	1.0	0.0	0.0	0.0	0.0	0.0
AB505876	1.0	0.0	0.0	0.0	0.0	0.0
AB505878	1.0	0.0	0.0	0.0	0.0	0.0
AB505877	1.0	0.0	0.0	0.0	0.0	0.0
AB505875	1.0	0.0	0.0	0.0	0.0	0.0
n632	0.9999999327565899	1.0699004193416575e-08	4.159011169775988e-08	7.880879412703978e-10	8.960888997706378e-09	5.20531749438197e-09
n634	0.9999473159859941	8.381968941365637e-06	3.2586336825925925e-05	6.174151797573639e-07	7.0202684264762205e-06	4.078024632283305e-06
n638	0.9999831739038515	2.667258805646647e-06	1.043073585234145e-05	1.9647010706884242e-07	2.233947163274206e-06	1.2976842201146212e-06
n642	0.9999823900007802	2.7950170868208942e-06	1.0908309339504063e-05	2.0588077443065007e-07	2.340950381071e-06	1.3598416379402608e-06
KJ133687	1.0	0.0	0.0	0.0	0.0	0.0
KR534262	1.0	0.0	0.0	0.0	0.0	0.0
EU853582	0.0	0.0	1.0	0.0	0.0	0.0
KX148205	0.0	0.0	1.0	0.0	0.0	0.0
n647	0.999999999990078	1.5786860308424758e-12	6.136764918762581e-12	1.1628590991924734e-13	1.3222193567672446e-12	7.680679395646705e-13
n672672	0.9999795190156779	3.258714485973551e-06	1.2667474309070743e-05	2.4003669619233413e-07	2.72931747500933e-06	1.5854413556413277e-06
n676676	0.9999751588466647	3.952457799376355e-06	1.536423575823699e-05	2.911377833454502e-07	3.310358175749605e-06	1.9229638185645173e-06
n677	0.999999999999965	5.564169777883239e-15	2.1649988107589845e-14	4.0977095456060184e-16	4.659266964972118e-15	2.706535870421571e-15
DQ900570	1.0	0.0	0.0	0.0	0.0	0.0
KJ133664	1.0	0.0	0.0	0.0	0.0	0.0
KJ133661	1.0	0.0	0.0	0.0	0.0	0.0
KJ133670	1.0	0.0	0.0	0.0	0.0	0.0
KJ133673	1.0	0.0	0.0	0.0	0.0	0.0
KJ133665	1.0	0.0	0.0	0.0	0.0	0.0
KJ133684	1.0	0.0	0.0	0.0	0.0	0.0
n683683	1.0	0.0	0.0	0.0	0.0	0.0
AB572944	1.0	0.0	0.0	0.0	0.0	0.0
AB572954	1.0	0.0	0.0	0.0	0.0	0.0
AB572956	1.0	0.0	0.0	0.0	0.0	0.0
AB572959	1.0	0.0	0.0	0.0	0.0	0.0
AB572955	1.0	0.0	0.0	0.0	0.0	0.0
AB572930	1.0	0.0	0.0	0.0	0.0	0.0
AB572953	1.0	0.0	0.0	0.0	0.0	0.0
LC380111	1.0	0.0	0.0	0.0	0.0	0.0
AB572952	1.0	0.0	0.0	0.0	0.0	0.0
AB572942	1.0	0.0	0.0	0.0	0.0	0.0
n710	5.317490890449961e-06	1.4776729284101845e-06	0.999991139451787	1.0884529139180236e-07	1.2376164169085748e-06	7.189226858926649e-07
n725	5.06206492540055e-10	1.4066928286709593e-10	0.9999999991565067	1.036169018811091e-11	1.1781674447970085e-10	6.843891954508017e-11
MZ418098	0.0	0.0	1.0	0.0	0.0	0.0
MZ418097	0.0	0.0	1.0	0.0	0.0	0.0
MZ418096	0.0	0.0	1.0	0.0	0.0	0.0
MZ418095	0.0	0.0	1.0	0.0	0.0	0.0
n733	1.0	2.201806662446358e-24	8.681398994687955e-24	1.3898234446029885e-25	1.5824035946382867e-24	9.293339303882175e-25
MN726805	1.0	0.0	0.0	0.0	0.0	0.0
MW055054	1.0	0.0	0.0	0.0	0.0	0.0
MW074785	1.0	0.0	0.0	0.0	0.0	0.0
MW055050	1.0	0.0	0.0	0.0	0.0	0.0
MN726830	1.0	0.0	0.0	0.0	0.0	0.0
MW055056	1.0	0.0	0.0	0.0	0.0	0.0
MW055053	1.0	0.0	0.0	0.0	0.0	0.0
EU643573	0.0	1.0	0.0	0.0	0.0	0.0
EU643574	0.0	1.0	0.0	0.0	0.0	0.0
EU643576	0.0	1.0	0.0	0.0	0.0	0.0
EU643569	0.0	1.0	0.0	0.0	0.0	0.0
EU643575	0.0	1.0	0.0	0.0	0.0	0.0
EU643580	0.0	1.0	0.0	0.0	0.0	0.0
EU643579	0.0	1.0	0.0	0.0	0.0	0.0
EU643582	0.0	1.0	0.0	0.0	0.0	0.0
EU643581	0.0	1.0	0.0	0.0	0.0	0.0
KU739044	0.0	0.0	0.0	0.0	0.0	1.0
EU851124	0.0	0.0	0.0	0.0	0.0	1.0
n767767	0.0	1.0	0.0	0.0	0.0	0.0
KT119789	0.0	1.0	0.0	0.0	0.0	0.0
MF537550	0.0	1.0	0.0	0.0	0.0	0.0
MF537554	0.0	1.0	0.0	0.0	0.0	0.0
MF537551	0.0	1.0	0.0	0.0	0.0	0.0
n771771	0.9999999970508688	4.692341035143557e-10	1.8240355136333378e-09	3.45637534166246e-11	3.9300431016730375e-10	2.282934440532262e-10
MW074786	1.0	0.0	0.0	0.0	0.0	0.0
EU296436	1.0	0.0	0.0	0.0	0.0	0.0
EU296438	1.0	0.0	0.0	0.0	0.0	0.0
JX856028	1.0	0.0	0.0	0.0	0.0	0.0
JX855998	1.0	0.0	0.0	0.0	0.0	0.0
n794794	0.9998315500536252	2.6801948177237754e-05	0.00010418617262400389	1.974229752152638e-06	2.2447816720137436e-05	1.30397791015412e-05
MW055124	1.0	0.0	0.0	0.0	0.0	0.0
JQ513560	1.0	0.0	0.0	0.0	0.0	0.0
JQ513557	1.0	0.0	0.0	0.0	0.0	0.0
n908	1.1327606069477653e-16	3.1478186192333327e-17	1.223639311157228e-16	2.3186811389149598e-18	2.636437283049574e-17	0.9999999999999997
n909909	0.0	0.0	0.0	0.0	0.0	1.0
AY854518	0.0	0.0	0.0	0.0	0.0	1.0
AY854508	0.0	0.0	0.0	0.0	0.0	1.0
AY854515	0.0	0.0	0.0	0.0	0.0	1.0
AY854516	0.0	0.0	0.0	0.0	0.0	1.0
AY854514	0.0	0.0	0.0	0.0	0.0	1.0
AY854517	0.0	0.0	0.0	0.0	0.0	1.0
n912912	1.8003411531772524e-07	5.002952405110159e-08	1.9447782656017164e-07	3.685171473902604e-09	4.190193858554482e-08	0.9999995298714239
AY854530	0.0	0.0	0.0	0.0	0.0	1.0
n913913	5.822168796333385e-08	1.6179174336579548e-08	6.289267627855468e-08	1.1917569248821827e-09	1.3550773913493816e-08	0.9999998479639306
AY854533	0.0	0.0	0.0	0.0	0.0	1.0
n916916	1.678041560913095e-09	4.663095129625373e-10	1.8126668663218999e-09	3.434832826759864e-11	3.9055483626135597e-10	0.9999999956180788
AY854545	0.0	0.0	0.0	0.0	0.0	1.0
AY854546	0.0	0.0	0.0	0.0	0.0	1.0
AY854538	0.0	0.0	0.0	0.0	0.0	1.0
AY854537	0.0	0.0	0.0	0.0	0.0	1.0
AY854536	0.0	0.0	0.0	0.0	0.0	1.0
AY854535	0.0	0.0	0.0	0.0	0.0	1.0
AY854572	0.0	0.0	0.0	0.0	0.0	1.0
AY854571	0.0	0.0	0.0	0.0	0.0	1.0
n950	1.6806237715260295e-09	4.670270812286232e-10	1.8154562415846825e-09	3.440118429921022e-11	3.9115583141345356e-10	0.9999999956113359
n951	0.0	0.0	0.0	0.0	0.0	1.0
KJ001501	0.0	0.0	0.0	0.0	0.0	1.0
KJ001488	0.0	0.0	0.0	0.0	0.0	1.0
KJ001502	0.0	0.0	0.0	0.0	0.0	1.0
KJ001497	0.0	0.0	0.0	0.0	0.0	1.0
n12031203	3.5823006811780814e-05	1.0480997556318204e-07	0.9999639256874057	7.720295954271883e-09	8.77829889949594e-08	5.099252188459331e-08
GU353131	0.0	0.0	1.0	0.0	0.0	0.0
GU363399	1.0	0.0	0.0	0.0	0.0	0.0
n12921292	0.9997946893985948	1.2228033375011355e-06	0.00020237865196239671	9.007161397236718e-08	1.0241518647636148e-06	5.949226265251054e-07
JN258498	1.0	0.0	0.0	0.0	0.0	0.0
JN258443	1.0	0.0	0.0	0.0	0.0	0.0
MN233903	1.0	0.0	0.0	0.0	0.0	0.0
MN233894	1.0	0.0	0.0	0.0	0.0	0.0
MN233883	1.0	0.0	0.0	0.0	0.0	0.0
MN233884	1.0	0.0	0.0	0.0	0.0	0.0
JN258452	1.0	0.0	0.0	0.0	0.0	0.0
MN233982	1.0	0.0	0.0	0.0	0.0	0.0
n13621362	0.9999999958533762	6.597662666767409e-10	2.5646839770918714e-09	4.8598340110469386e-11	5.525834217184455e-10	3.2099182936980276e-10
n1372	0.999997626652969	3.776215148388797e-07	1.4679134620607938e-06	2.78155761185077e-08	3.162747162494889e-07	1.8372176175069263e-07
n13741374	0.9999985193737057	2.3558136909160978e-07	9.157663183450661e-07	1.735290826018172e-08	1.973098134911768e-07	1.1461588512407102e-07
MK540958	1.0	0.0	0.0	0.0	0.0	0.0
MK540979	1.0	0.0	0.0	0.0	0.0	0.0
MK540984	1.0	0.0	0.0	0.0	0.0	0.0
MK540901	1.0	0.0	0.0	0.0	0.0	0.0
MK540894	1.0	0.0	0.0	0.0	0.0	0.0
n15201520	1.0	0.0	0.0	0.0	0.0	0.0
EU038104	1.0	0.0	0.0	0.0	0.0	0.0
KX874612	1.0	0.0	0.0	0.0	0.0	0.0
MF773576	1.0	0.0	0.0	0.0	0.0	0.0
MF773571	1.0	0.0	0.0	0.0	0.0	0.0
FJ435698	1.0	0.0	0.0	0.0	0.0	0.0
EU888652	1.0	0.0	0.0	0.0	0.0	0.0
FJ435704	1.0	0.0	0.0	0.0	0.0	0.0
EU038105	1.0	0.0	0.0	0.0	0.0	0.0
EU888710	1.0	0.0	0.0	0.0	0.0	0.0
EU888690	1.0	0.0	0.0	0.0	0.0	0.0
EU038100	1.0	0.0	0.0	0.0	0.0	0.0
EU888662	1.0	0.0	0.0	0.0	0.0	0.0
n1524	1.0	0.0	0.0	0.0	0.0	0.0
MK144830	1.0	0.0	0.0	0.0	0.0	0.0
EU038102	1.0	0.0	0.0	0.0	0.0	0.0
EU888683	1.0	0.0	0.0	0.0	0.0	0.0
EU888664	1.0	0.0	0.0	0.0	0.0	0.0
KM366298	0.0	1.0	0.0	0.0	0.0	0.0
KM366297	0.0	1.0	0.0	0.0	0.0	0.0
KM366333	0.0	1.0	0.0	0.0	0.0	0.0
KM366334	0.0	1.0	0.0	0.0	0.0	0.0
KM366245	0.0	1.0	0.0	0.0	0.0	0.0
KM366243	0.0	1.0	0.0	0.0	0.0	0.0
KM366300	0.0	1.0	0.0	0.0	0.0	0.0
KM366259	0.0	1.0	0.0	0.0	0.0	0.0
KM366279	0.0	1.0	0.0	0.0	0.0	0.0
KM366261	0.0	1.0	0.0	0.0	0.0	0.0
n19351935	2.8033238207848287e-13	0.999999999999308	3.028227860305505e-13	5.738206316195225e-15	6.524580208957528e-14	3.7900828270059864e-14
EU086134	0.0	1.0	0.0	0.0	0.0	0.0
KM366281	0.0	1.0	0.0	0.0	0.0	0.0
KM366274	0.0	1.0	0.0	0.0	0.0	0.0
KM366318	0.0	1.0	0.0	0.0	0.0	0.0
KM366263	0.0	1.0	0.0	0.0	0.0	0.0
KM366293	0.0	1.0	0.0	0.0	0.0	0.0
KM366280	0.0	1.0	0.0	0.0	0.0	0.0
n19451945	0.0	1.0	0.0	0.0	0.0	0.0
n1946	3.798941327526177e-05	0.9989305875254104	0.0010166674664408872	7.776165193203696e-07	8.841824557260323e-06	5.136153796969944e-06
KM366221	0.0	1.0	0.0	0.0	0.0	0.0
KM366216	0.0	1.0	0.0	0.0	0.0	0.0
KM366222	0.0	1.0	0.0	0.0	0.0	0.0
KM366338	0.0	1.0	0.0	0.0	0.0	0.0
MK790255	0.0	0.0	1.0	0.0	0.0	0.0
n19521952	8.838622810429648e-49	9.40457879024337e-48	1.0	1.8092038051842134e-50	2.0571402788288946e-49	1.194978342488249e-49
n1955	3.067947114892525e-11	8.525491610362121e-12	0.9999999999488787	6.279871551728399e-13	7.140476201694052e-12	4.147852484291796e-12
LC071967	0.0	0.0	1.0	0.0	0.0	0.0
LC071966	0.0	0.0	1.0	0.0	0.0	0.0
LC071968	0.0	0.0	1.0	0.0	0.0	0.0
n19571957	9.549795459300385e-08	2.653784371761958e-08	0.9999998408715223	1.954775834908302e-09	2.22266175571182e-08	1.2911286060980634e-08
LC071958	0.0	0.0	1.0	0.0	0.0	0.0
n19601960	5.594127179231893e-07	1.554547146602655e-07	0.9999990678492054	1.1450784128278453e-08	1.3020019738493615e-07	7.563238037965372e-08
LC071975	0.0	0.0	1.0	0.0	0.0	0.0
LC071973	0.0	0.0	1.0	0.0	0.0	0.0
LC071980	0.0	0.0	1.0	0.0	0.0	0.0
LC071979	0.0	0.0	1.0	0.0	0.0	0.0
LC071978	0.0	0.0	1.0	0.0	0.0	0.0
n1212	0.0	0.0	1.0	0.0	0.0	0.0
n3636	9.377016827448948e-06	2.6057710677141507e-06	0.999984375053685	1.9194092665067992e-07	2.1824484905317368e-06	1.267769002737279e-06
KF831562	0.0	0.0	1.0	0.0	0.0	0.0
KX148134	0.0	1.0	0.0	0.0	0.0	0.0
n40	8.7475756977763e-08	0.9999997840484419	9.44990501456417e-08	1.790567102815933e-09	2.0359495706873978e-08	1.1826688085145752e-08
KU055573	0.0	1.0	0.0	0.0	0.0	0.0
KU055580	0.0	1.0	0.0	0.0	0.0	0.0
KU055540	0.0	1.0	0.0	0.0	0.0	0.0
n4242	0.0	0.0	1.0	0.0	0.0	0.0
KU739048	0.0	1.0	0.0	0.0	0.0	0.0
n46	0.0	0.0	1.0	0.0	0.0	0.0
n48	0.0	0.0	1.0	0.0	0.0	0.0
n4848	3.908672086781337e-06	1.0861774937954972e-06	0.9999934869700414	8.000776324879014e-08	9.097216793733972e-07	5.284509353742859e-07
KX148114	0.0	0.0	1.0	0.0	0.0	0.0
KX148113	0.0	0.0	1.0	0.0	0.0	0.0
n5050	0.0	0.0	1.0	0.0	0.0	0.0
n5252	0.0	0.0	1.0	0.0	0.0	0.0
JN190385	0.0	0.0	1.0	0.0	0.0	0.0
JN190363	0.0	0.0	1.0	0.0	0.0	0.0
JN190361	0.0	0.0	1.0	0.0	0.0	0.0
n5656	0.0	0.0	1.0	0.0	0.0	0.0
n57	0.0	0.0	1.0	0.0	0.0	0.0
JN656514	0.0	0.0	1.0	0.0	0.0	0.0
KF831544	0.0	0.0	1.0	0.0	0.0	0.0
KX148120	0.0	0.0	1.0	0.0	0.0	0.0
KX148119	0.0	0.0	1.0	0.0	0.0	0.0
n6161	8.2863857072039e-09	2.302696532285768e-09	0.999999986192375	1.6961647616647895e-10	1.928610165838133e-09	1.1203161024054937e-09
n79	9.157322465663667e-07	2.544720392193954e-07	0.9999984741130943	1.8744393787941542e-08	2.1313158502609154e-07	1.23806641106311e-07
JF973778	0.0	0.0	1.0	0.0	0.0	0.0
JF973780	0.0	0.0	1.0	0.0	0.0	0.0
JF973777	0.0	0.0	1.0	0.0	0.0	0.0
n80	1.2076374700902082e-08	3.355893284357087e-09	0.9999999798771069	2.471948801335979e-10	2.810709016449916e-09	1.6327211300749574e-09
KX148137	0.0	0.0	1.0	0.0	0.0	0.0
n8282	0.0	0.0	1.0	0.0	0.0	0.0
JF973840	0.0	0.0	1.0	0.0	0.0	0.0
n8484	8.001820704486739e-11	2.2236190116450577e-11	0.9999999998666654	1.6379163108419187e-12	1.8623793817808793e-11	1.0818430254865345e-11
n8989	2.4736274954763526e-09	6.873941978213683e-10	0.9999999958781886	5.0633411713653895e-11	5.757230363955028e-10	3.3443346863831177e-10
n91	2.3543786051314996e-09	6.542562697157565e-10	0.9999999960768872	4.819247077654455e-11	5.479744289988793e-10	3.183110655265686e-10
n93	1.2402084731772408e-05	3.4464045968178983e-06	0.9999793343707079	2.538619347936006e-07	2.8865210298723704e-06	1.6767569988218242e-06
n9595	0.0	0.0	1.0	0.0	0.0	0.0
JF973785	0.0	0.0	1.0	0.0	0.0	0.0
JQ973876	0.0	0.0	1.0	0.0	0.0	0.0
JQ973884	0.0	0.0	1.0	0.0	0.0	0.0
JQ973879	0.0	0.0	1.0	0.0	0.0	0.0
KC757382	0.0	0.0	1.0	0.0	0.0	0.0
KC011844	0.0	0.0	1.0	0.0	0.0	0.0
KC836502	0.0	0.0	1.0	0.0	0.0	0.0
KM102751	0.0	0.0	1.0	0.0	0.0	0.0
KC836500	0.0	0.0	1.0	0.0	0.0	0.0
KC836501	0.0	0.0	1.0	0.0	0.0	0.0
KC836503	0.0	0.0	1.0	0.0	0.0	0.0
KC771887	0.0	0.0	1.0	0.0	0.0	0.0
KC836498	0.0	0.0	1.0	0.0	0.0	0.0
KC836499	0.0	0.0	1.0	0.0	0.0	0.0
KJ865848	0.0	0.0	1.0	0.0	0.0	0.0
JF973761	0.0	0.0	1.0	0.0	0.0	0.0
JF973754	0.0	0.0	1.0	0.0	0.0	0.0
n9797	7.510620584639858e-06	2.087119835675632e-06	0.9999874850343571	1.5373711077466811e-07	1.7480551501121349e-06	1.0154329616487822e-06
JF973786	0.0	0.0	1.0	0.0	0.0	0.0
JF973844	0.0	0.0	1.0	0.0	0.0	0.0
JF973793	0.0	0.0	1.0	0.0	0.0	0.0
n102102	0.0	0.0	1.0	0.0	0.0	0.0
n119119	0.0	0.0	1.0	0.0	0.0	0.0
KX298507	0.0	0.0	1.0	0.0	0.0	0.0
KX298508	0.0	0.0	1.0	0.0	0.0	0.0
KX298485	0.0	0.0	1.0	0.0	0.0	0.0
GU086617	0.0	0.0	1.0	0.0	0.0	0.0
KX298489	0.0	0.0	1.0	0.0	0.0	0.0
KX298513	0.0	0.0	1.0	0.0	0.0	0.0
KX298515	0.0	0.0	1.0	0.0	0.0	0.0
KX298512	0.0	0.0	1.0	0.0	0.0	0.0
KX298497	0.0	0.0	1.0	0.0	0.0	0.0
KX298503	0.0	0.0	1.0	0.0	0.0	0.0
KX298499	0.0	0.0	1.0	0.0	0.0	0.0
n120120	3.8932606056315924e-22	1.081894810798009e-22	1.0	7.969230108911574e-24	3.695058374522102e-18	5.263673091590797e-23
n126	3.8932606056315924e-22	1.081894810798009e-22	1.0	7.969230108911574e-24	3.695058374522102e-18	5.263673091590797e-23
n127	0.0	0.0	1.0	0.0	0.0	0.0
GU086649	0.0	0.0	1.0	0.0	0.0	0.0
n128128	1.5508984097837827e-07	4.309778138153193e-08	9.358621475151019e-06	3.1745797554862125e-09	0.999990419048237	2.096808576262716e-08
n154	0.0	0.0	0.0	0.0	1.0	0.0
JN656494	0.0	0.0	0.0	0.0	1.0	0.0
KR337528	0.0	0.0	0.0	0.0	1.0	0.0
n156156	4.599061125144921e-13	1.2780291044666295e-13	0.9999999990101577	9.413954035993659e-15	9.891831073034906e-10	6.21791262983047e-14
n161	1.8088364571683432e-13	5.026559931638874e-14	0.9999999999996986	3.702560762524289e-15	4.2100136301691345e-14	2.4455398061208484e-14
GU086636	0.0	0.0	1.0	0.0	0.0	0.0
GU086624	0.0	0.0	1.0	0.0	0.0	0.0
n162162	3.816541856665416e-06	1.060575504110883e-06	4.137445758178664e-06	7.812192236075571e-08	0.9999903913199942	5.159949643437004e-07
JN656501	0.0	0.0	0.0	0.0	1.0	0.0
n163163	1.5152277634973794e-06	4.210653281075411e-07	1.638636051809296e-06	3.101564456631639e-08	0.9999961891970118	2.0485820021414153e-07
