node	Caribbean	Central America	Central Asia	Eastern Africa	Eastern Asia	Eastern Europe	Middle Africa	Northern Africa	Northern America	Northern Europe	South America	South-Eastern Asia	Southern Africa	Southern Asia	Southern Europe	Western Africa	Western Asia	Western Europe
JF973801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF973738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
MG458311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF973773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n7878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF973745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
KU055565	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX148138	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF683642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF683638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
KX929097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF683635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF683631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF683629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF683622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
KX929107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
KX929105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF973767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JF973821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n9292	9.677544230731637e-12	3.27557944188907e-11	1.3781825784266671e-11	8.860719801631411e-11	4.624870093606575e-11	5.696414695234707e-10	9.71306017830833e-11	1.0499309780753683e-11	2.274134091063295e-11	5.719266707761307e-11	2.93894189593405e-11	6.005741668712963e-11	1.143123272532311e-11	4.102890527560401e-11	0.9999999988260058	2.1994283194984236e-11	2.7619711516698404e-11	3.4196933211031206e-11
KU055566	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n104	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n109109	5.308544317524699e-11	1.7967945398402321e-10	7.559917186413428e-11	4.860481402167965e-10	2.5369378087408637e-10	0.9999999965039497	5.328026324239899e-10	5.7593176477104804e-11	1.2474592023115521e-10	3.1372608647430737e-10	1.6121345383937835e-10	3.294404556346543e-10	6.270516990623833e-11	2.250609832021409e-10	1.809179589279942e-10	1.2064799115254004e-10	1.515058563700887e-10	1.875847127597855e-10
n112112	2.412786203155197e-16	8.16660993357325e-16	3.4360575693337063e-16	2.2091371506740236e-15	1.1530634722188612e-15	0.9999999999999841	2.4216409690195483e-15	2.6176671661401154e-16	5.669826175134493e-16	1.4259162733486236e-15	7.327311856520817e-16	1.4973396444905113e-15	2.8500123530440956e-16	1.022924558331414e-15	8.222901215375078e-16	5.483571221780321e-16	6.886091894160064e-16	8.525911809297715e-16
n115	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n116116	5.776178861859399e-15	1.9550758210433356e-14	8.225877234445006e-15	5.2886456727847976e-14	2.760418990254139e-14	0.9999999999996195	5.79737705643855e-14	6.266661228694601e-15	1.3573490291183672e-14	3.413625055600446e-14	1.754148950476442e-14	3.5846116793191214e-14	6.822892591214215e-15	2.4488681190998664e-14	1.968551880862705e-14	1.3127598349711984e-14	1.6485214640175996e-14	2.0410922238589725e-14
n118	3.6283923750009425e-12	1.2281098579656517e-11	5.16720672073271e-12	3.3221411753577354e-11	1.7339981076731626e-11	0.9999999997610449	3.6417083351563074e-11	3.936496144371473e-12	8.526389132421392e-12	2.144319180390768e-11	1.101894665788754e-11	2.251726962692074e-11	4.285901120008407e-12	1.5382928096974745e-11	1.2365750447029468e-11	8.246295499727091e-12	1.0355431944054033e-11	1.2821423364545189e-11
n118118	5.516009453944134e-12	1.867015715746223e-11	7.855369038481647e-12	5.050435630078621e-11	2.6360847908693776e-11	0.9999999996367317	5.5362528439951676e-11	5.984399619338865e-12	1.296211605626878e-11	3.259869288890274e-11	1.6751389501362296e-11	3.4231543698211975e-11	6.5155773282733735e-12	2.338566727150988e-11	1.8798847897730668e-11	1.2536307883873719e-11	1.5742691142399476e-11	1.9491577862174596e-11
n119	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MK598396	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n122	1.2111159977627456e-14	4.099290656215061e-14	1.72475467822714e-14	1.108892839711427e-13	5.787887943879691e-14	0.9999999999992025	1.2155607134117055e-13	1.3139575224629388e-14	2.846011460219565e-14	7.157492892923641e-14	3.677998737900686e-14	7.516007821809456e-14	1.4305849188292658e-14	5.134645976835761e-14	4.127546484201649e-14	2.752519399723361e-14	3.4565250929301574e-14	4.279644907721891e-14
JN596908	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n124124	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN656502	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n143143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n146	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n149	5.068593709821875e-12	1.7155779358215965e-11	7.218202657050926e-12	4.6407836100014107e-11	2.4222661148638707e-11	8.166740235686578e-11	5.087195113669137e-11	5.498991711472254e-12	1.1910730113380707e-11	0.9999999996144844	1.5392647196547217e-11	3.1454947370002655e-11	5.98708441993887e-12	2.1488804002612346e-11	1.7274031707506363e-11	1.151946018496368e-11	1.446576659562822e-11	1.791057281021876e-11
DQ317517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN190391	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ317518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n151	1.2482899917494837e-09	4.225114282098569e-09	1.7776942976818034e-09	1.142929196122801e-08	5.965541374285328e-09	0.9999920480459173	1.2528711334989267e-08	1.3542881341707328e-09	2.933366934925395e-09	7.877122578294731e-06	3.790891229799497e-09	7.746704163108183e-09	1.4744952917979295e-09	5.2922487985469094e-09	4.2542373944589114e-09	2.83700522915895e-09	3.5626196728522757e-09	4.411004326934348e-09
n151151	2.7353806797546415e-09	9.258502474100772e-09	3.895465531670047e-09	2.5045033302079316e-08	1.3072304294154641e-08	2.3210940579309744e-06	2.74541934602247e-08	2.9676546487725347e-09	6.427893593203067e-09	0.9999975149274974	8.306988518358555e-09	1.6975370338300026e-08	3.231064864920164e-09	1.1596916751460381e-08	9.322320016027192e-09	6.216735969602867e-09	7.806776539781503e-09	9.665843749416035e-09
n158	2.909581791816423e-14	9.848124766512293e-14	4.143545966191552e-14	2.664001153861417e-13	1.390480631557566e-13	0.9999999999980836	2.9202597646496657e-13	3.15664799213338e-14	6.8372502214919e-14	1.7195141534564804e-13	8.836014203336455e-14	1.8056436828415654e-13	3.4368333331917656e-14	1.2335459583741231e-13	9.916006491115336e-14	6.612645148648629e-14	8.30394651868541e-14	1.0281407331708621e-13
GU086615	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n160	1.8169782150387753e-14	6.149965678938938e-14	2.5875652558582076e-14	1.6636178006814243e-13	8.683285766633161e-14	0.9999999999988035	1.8236464049736132e-13	1.9712663346960217e-14	4.2697320756410784e-14	1.073803721919357e-13	5.517921977787968e-14	1.1275899667344729e-13	2.146236724704709e-14	7.703258729206137e-14	6.192356518457491e-14	4.129470500767582e-14	5.185655878702458e-14	6.420542359110684e-14
GU086611	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086627	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086642	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086630	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n176	2.6870750022827286e-20	9.095001197040156e-20	3.826673241452992e-20	2.460274850058248e-19	0.9999999999999956	4.4457753202277294e-15	2.696936389907562e-19	2.9152471102633106e-20	6.314379683773506e-20	1.58801636400802e-19	8.160290579347482e-20	1.6675592405891088e-19	3.174005612286391e-20	1.1392120057380157e-19	9.157691747897228e-20	6.106951015392174e-20	7.668912134868105e-20	9.495148995991412e-20
n186	2.9521779267821847e-10	9.992300830884805e-10	4.204207276249636e-10	2.7030020003122682e-09	0.9999999772356639	4.733002075330818e-09	2.963012224614863e-09	3.202861164174291e-10	6.937347229951503e-10	1.7446877564678065e-09	8.965373018621634e-10	1.8320782179457934e-09	3.487148404906615e-10	1.2516050108046686e-09	1.0061176340612238e-09	6.709453949839496e-10	8.425515889119765e-10	1.043192663162011e-09
n193	3.2794593660410273e-07	1.1100057435854706e-06	4.6702899590821205e-07	3.0026595436318116e-06	0.9995796779484423	0.0004002917454971942	3.2914947651203046e-06	3.557933601390083e-07	7.706428580184222e-07	1.9381056107285245e-06	9.959283364745355e-07	2.0351842674031964e-06	3.873737213973075e-07	1.390359211763761e-06	1.1176568554448657e-06	7.453270819894433e-07	9.359577126307798e-07	1.1588420598757338e-06
n195195	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n197	7.693556254051187e-16	2.6040547167700123e-15	1.0956421322062262e-15	7.044188548243166e-15	0.9999999999999406	1.2335286245832292e-14	7.721791096908274e-15	8.346852104320624e-16	1.8079151220297017e-15	4.54676301125592e-15	2.336431047450459e-15	4.774507899309204e-15	9.087722042762008e-16	3.2617592155001983e-15	2.6220040958981206e-15	1.7485247392700475e-15	2.1957409773400717e-15	2.718623889515505e-15
n199199	4.739023603577504e-19	1.6040276252327662e-18	6.748861060320294e-19	4.339030572577733e-18	1.8612785634688193e-16	0.9999999999999999	4.756415506921628e-18	5.14143626585132e-19	1.113627060574484e-18	2.8006836524876053e-18	1.4391786472177484e-18	2.9409683744600103e-18	5.597792209645966e-19	2.009155896962435e-18	1.6150839597221484e-18	1.0770441831079938e-18	1.3525173502796757e-18	1.6745991523596429e-18
n206	2.1427400396002668e-06	7.252578810995089e-06	3.051483861607991e-06	1.9618839910173334e-05	0.998587244922513	0.0012818806435781409	2.1506037538962197e-05	2.3246901196220917e-06	5.035242470778027e-06	1.2663235093213785e-05	6.507217455518172e-06	1.3297529656523293e-05	2.531030546443383e-06	9.08435818229048e-06	7.30256980615225e-06	4.869833722334436e-06	6.115380135499938e-06	7.571666558767311e-06
n208	7.545943908229332e-08	2.5540920450616625e-07	1.0746214142813175e-07	6.909035289895302e-07	2.9139650189492367e-06	0.9999924771177228	7.573637023535413e-07	8.18670530371745e-08	1.7732275752831525e-07	4.459526584845948e-07	2.291603134795168e-07	4.682901847713639e-07	8.913360547945786e-08	3.1991775161749635e-07	2.5716970385936866e-07	1.714976685552329e-07	2.1536124134123696e-07	2.6664630374390854e-07
n215215	3.7087697209528714e-08	1.2553153530495878e-07	5.281672892104994e-08	3.395734343613913e-07	1.7733311850062476e-07	0.9999975574217755	3.7223806606544026e-07	4.0236987067554534e-08	8.71526851981599e-08	2.1918208469087337e-07	1.1263042002605226e-07	2.3016079618686142e-07	4.3808438167829214e-08	1.5723695807943274e-07	1.2639680633987777e-07	8.42897016048597e-08	1.058482889174597e-07	1.3105447768432976e-07
n218218	4.960780763626194e-09	1.6790862534579437e-08	7.064666954802049e-09	4.542070518699316e-08	2.3707539654669613e-08	0.9999996732975267	4.978986501088074e-08	5.382023863690215e-09	1.1657379582961036e-08	2.9317384234538434e-08	1.5065233570792482e-08	3.078587607675252e-08	5.85973445910357e-09	2.1031720379832724e-08	1.6906599564058965e-08	1.1274432271458179e-08	1.4158068444042003e-08	1.752960094045599e-08
n219219	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n221	1.0217356289667216e-09	3.4582908034262424e-09	1.4057898315162518e-08	9.354969508554039e-09	2.061011335400884e-08	0.9999999043814017	1.025485331181503e-08	1.1084959806733735e-09	2.4009849714854304e-09	6.038286602014472e-09	3.102875662405325e-09	6.3407410960809156e-09	1.2068865282354771e-09	4.3317492573041965e-09	3.482128310514612e-09	2.322112122467713e-09	2.9160335148648713e-09	3.610443334616149e-09
n223223	0.00026184226760591554	0.0008862632175463703	0.10087175657668564	0.0023974170617708486	0.12664251248488273	0.7568658001580253	0.0026280321141851247	0.0002840765193879844	0.0006153053016828349	0.0015474439879568733	0.0007951802565259081	0.0016249546162727792	0.0003092912651150202	0.0011101061765979676	0.0008923721039674544	0.0005950923962561897	0.0007472978393824175	0.000925255656152729
n227	9.604792935362218e-10	3.2509551524279143e-09	0.00043488722005078685	8.794109013190279e-09	2.7863524594517555e-07	0.9995647753667685	9.640041889597144e-09	1.0420380831611774e-09	2.25703820402364e-09	5.676271909004039e-09	2.9168482916607073e-09	5.960593283853758e-09	1.1345298011016854e-09	5.553578677425534e-09	3.2733635269024966e-09	2.182894035855113e-09	2.7412079326383012e-09	3.3939856816255836e-09
n229	0.00021851228296144082	0.0007396032762013047	0.20687558007002838	0.0020006894996901447	0.17062419161818243	0.6094371561707588	0.0021931420859309927	0.00023706718305752531	0.0005134838138139317	0.0012913710290261874	0.0006635928370415358	0.0013560551020057436	0.0002581093612491559	0.0009543513883165732	0.000744701256535429	0.0004966157651584303	0.0006236340619601849	0.0007721431980818809
n231231	4.121241846854216e-07	1.3949256902011964e-06	0.0003600375092426019	3.773392129316441e-06	2.3073460131359034e-05	0.9995907333114046	4.136366531039961e-06	4.471195769293093e-07	9.68454016417081e-07	2.4355849709349972e-06	1.2515665168183868e-06	2.557582098380757e-06	4.868060897960007e-07	3.3181166532324256e-06	1.4045407174879044e-06	9.366401032407927e-07	1.176202436041451e-06	1.4562975070150904e-06
KT965736	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n235	5.350857457035197e-09	1.811116360189589e-08	7.636275594712003e-09	4.899223139138863e-08	2.5582948830624094e-08	2.5547756408150163e-07	5.3704947501731115e-08	5.805223793825952e-09	1.2574024018218569e-08	3.162267222174409e-08	1.624984477953329e-08	3.320663468630577e-08	6.3204977846690366e-09	0.9999994147888104	1.8236001279092438e-08	1.2160964748913548e-08	1.527134733843164e-08	1.890799057345487e-08
KX148159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n238238	1.511780087821299e-09	5.1169549404853866e-09	2.1601665678467126e-09	1.3841796472829988e-08	7.229856668027861e-09	1.0049378577649235e-07	1.5173282208036847e-08	1.6401524068465422e-09	3.5525444822921372e-09	8.9343673555831e-09	4.591075722934189e-09	9.381884960566463e-09	1.7857329918991857e-09	0.999999806341848	5.152225383807693e-09	3.43584266703371e-09	4.314620414735715e-09	5.342082811959637e-09
MK760707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n241241	3.3032205391058945e-12	1.1180482395070378e-11	4.7041283316901115e-12	3.024415176224765e-11	1.5785994380046225e-11	0.9999999997824596	3.3153431401195476e-11	3.583712446809349e-12	7.762265156511999e-12	1.9521480664184404e-11	1.0031442897527564e-11	2.0499301020664995e-11	3.901804200044669e-12	1.4004329959353673e-11	1.1257547871479866e-11	7.50727315323166e-12	9.427391514927788e-12	1.1672383970966445e-11
n246	1.6939406503210152e-40	5.733517757895313e-40	2.4123470143878286e-40	1.5509651111099146e-39	8.095292842099316e-40	1.0	1.7001573005269407e-39	1.8377810748158264e-40	3.98060508873718e-40	1.0010905799365263e-39	5.144273203779331e-40	1.0512346629895519e-39	2.0009032596527607e-40	7.181628812794549e-40	5.773038081071108e-40	3.849841394715019e-40	4.834506665410283e-40	5.985772206395702e-40
JN656474	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JQ434339	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF574201	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC538857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MG996454	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN656525	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN656476	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n256	1.1095810037604801e-08	3.7556229538965297e-08	1.580163868926295e-08	1.015927815686279e-07	5.3026551761240025e-08	0.9999992692626903	1.1136530926935909e-07	1.2038007171619153e-08	2.607413541376468e-08	6.557438068037557e-08	3.369650420742842e-08	6.885896576876583e-08	1.310650551335661e-08	4.704178334244266e-08	3.781509929246007e-08	2.5217594714767695e-08	3.166744217087004e-08	3.920857045254492e-08
n258	1.2340099923265322e-09	4.176780457499277e-09	1.7573686004108193e-09	1.1298544872258451e-08	5.89729767454774e-09	0.9999999187317385	1.2385387274220962e-08	1.3387955531981307e-09	2.8998102466439068e-09	7.292792569984828e-09	3.7475247645295645e-09	7.658084586158824e-09	1.4576275831283206e-09	5.2317073295862805e-09	4.205570411674863e-09	2.8045508849736526e-09	3.521864554082778e-09	4.360543985459544e-09
n259259	6.469281556912375e-09	2.1896717975539796e-08	9.21299968297375e-09	5.9232476573582856e-08	3.091650741793888e-08	0.999999573952165	6.49302339256367e-08	7.018618515764142e-09	1.520221802401332e-08	3.823237150814443e-08	1.964635051093519e-08	4.014741021756879e-08	7.641593908490472e-09	2.7427158571581455e-08	2.2047648941034917e-08	1.4702822042288117e-08	1.846332975206757e-08	2.2860095913853872e-08
n263263	6.987365644343557e-16	2.3650288453234364e-15	9.950732717450244e-16	6.3976033226968005e-15	3.3392416124535183e-15	0.9999999998125756	7.013008814346917e-15	7.580695546540762e-16	1.6419668089003203e-15	1.8738269153476041e-10	2.121970320648071e-15	4.336256389457487e-15	8.253561121815702e-16	2.9623627266657076e-15	2.381330653085094e-15	1.5880278622811016e-15	1.994194175270313e-15	2.4690817273857698e-15
n264264	1.6562843997855102e-07	5.606061827783383e-07	2.3587206116356716e-07	1.5164872025806434e-06	7.915334721746869e-07	0.9983646068324729	1.6623628540412993e-06	1.796927255899822e-07	3.8921163553946113e-07	0.0016254642043697048	5.029916162670548e-07	1.0278657475357315e-06	1.9564232393943684e-07	7.021981416779616e-07	5.644703615344327e-07	3.764259534421464e-07	4.7270357252839226e-07	5.852708667357435e-07
JN656485	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MN243707	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN656487	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN656484	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MW055108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MT079918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KJ645925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KP723591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MT079935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KJ645926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MT079949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MF572305	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n281	2.0672456349164045e-13	6.997051257656882e-13	2.9439719947991093e-13	1.8927616237570083e-12	9.879306449153587e-13	0.9999999999863857	2.0748322897378508e-12	2.242785131890558e-13	4.857837547294541e-13	1.2217075793874652e-12	6.277950956141782e-13	1.2829022480369296e-12	2.4418556391708894e-13	8.764292191716364e-13	7.045280937699194e-13	4.698256586992523e-13	5.899919102330832e-13	7.304896699261848e-13
MF572300	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n282282	2.202121406083906e-18	7.45356820729664e-18	3.136049091866395e-18	2.016253324914598e-17	1.0523873807408765e-17	1.0	2.210203044223703e-17	2.3891138337134556e-18	5.174783228760027e-18	1.3014169075214439e-17	6.687550788264738e-18	1.3666041675160688e-17	2.601172535218358e-18	9.33611134664412e-18	7.504944646642808e-18	5.004790537758086e-18	6.284854575264015e-18	7.781498776261465e-18
MF574200	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MG996463	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF572304	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086616	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086654	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU086657	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n317317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KP723584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KP723588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KP723615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KP723616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GU992306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KX148170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EU086199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DQ837413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DQ837421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DQ837450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DQ837412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
